,text,label
330," thukka yasta khuraphati khadkeko haliharu lai pani midiyama sthan dine? kohi napaera ? khadkeko hali , pratigamiko matiyar bhaera krantikarisang jori nakhoj",0
331, janajati jasta ahilesamma damanama parekaharulai kota chhutauda gali garneharule kshamata nabhaeko manchhe aauchhan re timiharuko niyam ra kanunale yastai kshamata bhaeko manchhe lyauchhana.,2
332, pagalapana...,2
333, hello sattari . ke chha?,2
334," sansar kai pahilo nakacharo ,70 karod praman sahit aauda pani yati dherai ghamanda . bhrasta lai ke sajay hunuparchha bhannus sathi ho ?",2
335, ma pani dislike garna matra aaki hum.,0
336, la hera yasko dambha,2
337, yo phataha lai bolaera ke chhalaphal gareko hola,0
338, hehehe pagal sale 70 karod muji yaslai bhetn pae,0
339," budhale ni ukhan tukka dine raichha,,",2
340, lajapacheko 70 karod,0
341, lata gauko gada tanneri neta haru,2
342, yinai anuhar aghi sare emale pattasaph nischit chha.,2
343, 70 karod kam bhayo ?,2
344, mero khatama eka bora haldinusat gokule chor,0
345," gokul baskota le sidha ensar dinchha, aru neta jasto chiplo ‌dhasdaina. tesaile man parchha.",1
346, 70 karodako muso,2
347, netaharu bhrastachar garchhan janatako chhorachhori bideshama rudai basnu pareko chha netahachai khanchhana??,0
348, 70 daka,2
349, bo lakad … oliko lakad gokul ji,0
350, yo muji 70 karod lai kin lyaunu ho muji dhamala,0
351, 70 hoin ab byaj sahit 75pugi sakyo ho,2
352, terima 70,0
353," aaj samma emale ko sarakar bhako bhae lalapurja painthyo hola, gathabumdhan sarakar le dubayo.",2
354, yas ki ma daka chor phataha gokkule,0
355, sattari karodaka ekla malik gople kaji jyu lai sattari patak jadau gardachhu🤣🤣🤣🤣,2
356, kabheli janata ko dhukadhuki aadaranaiy 70 karod (gai ko anuhar pareko goru ),2
357, yo rikhi dhamalale surje ra gokule bahek aru gesta paudain,2
358, ab ko chunaw ma yo gu baskotalai kabhreli janatale bhot diera jitae bhane kabhreko jillako 100 warsha samma wikas hundain,0
359, yasta neta ta paleko chha kepi oli le,2
360, emale lai yastai neta bhaera ab arko chunawama 50 sit pani aaudain gaph matrai thulo garne ho yinale kam chhain nepalaka chor netaharuko janatako namama rajaniti garna chhode hunchha ab janata bujhne bhaisake chunawama eka eka hisab hunchha kepiko chhoro bhaera ho jogako natra aru bhaeko bhae 70 karod kandama jarur jel janthe.,2
361, 70 kumar,2
362, chunaw ma makuneko halat ke hunchha jantalai ram्ro thachh 17000ko ta kuranai nagarum,2
363, tero bau kepi ko birta ho thag ab ta latha khani ho,0
364, sahi tarka gokul ji ..,1
365, madhab kumarale chunawajitekahun bhane ab jitera dekhaunu paryae rishi ji.patrakar ji sahi wisleshan garna tapailai kele chhekekae chha?kharakhajana!!!!!!!,2
366, emale ko karan le des sakine bhayo 😭😭,0
367, wideshiko chamcha,2
368, Yo 79 karod aayo pheri aayo. gha ma di,2
369, hain yo manchhelai kin jail ma nakocheko,2
370, 70 karod bhrastachar garneko antarwarta ke sunirahanu,2
371," gokule lai bolnu kina saram lagdaina? 70 karod bhrastachar ,kamisan kanda prasta chha..",2
372, sahi ra haki manachhe lagachh,2
373, padhchha aj pani 70 karaed,2
374, 70 karod aawaj lyaunu bahirinu kanun sammat ani chahin madhab nepal kanun biparit gare ke ho yo para pheri ma madhab nepalako jhole hain hai jhole haru,2
375," aaulas bhot magna bhrastachari , 34:31 bat bhrastachariko kuro suru garchha dhamalale",2
376," hepni, kaelyapsa lai pani 70 karaed le jindagi bhar satai rahane bhayae🤣🤣🤣",2
377, 70 karod aadha aadha garum kaka ma kati bidesh ma dukh garnu tapai lai sath din lauchhu setin milaudai garnu ma ajhai samarthan lyauchhu ni uniharulai ni bhag dinu paryo ni,2
378, yo choralai jhel kahile kochne ho,0
379, laj nabhaeko pagal chor bharta chahin khane tar samsad badh garne ajhai lokatantra ko kura garne,0
380," sabai bhanda pahila 70korod bektile rajinama dinuparchha emalelai ram्ro banaunako lagi, emalema ram्ra manchheharu pani dherai chhan yasta",2
381, bhastracharinetalai turuntai barkhasta garnuparchhaㅣ,2
382, rishi dhamala kangresako manchhe bhaerahaela khali sherabahadur kae matra kura garchhan,2
383, risi dhamala kaite patrakar bhayo. khali prachanda ra makuneko pakshama matra bolchha..patrakarat janatako pakshama hunuparchhani,2
384, kharo ra prasta thet kuro garne samkaha neta gakul baskota,2
385, yaslai desh nikala garnnuparchha,0
386, 70 karodako malik lai kasto kasto kament aaeko chha bhanera herna aaune ko ko hunuhunchha 🤟🤟🤟,2
387, ahile aaphule pheri 70 karod jhwam parna napaera risaudai chha bhatuwa,2
388, ali ram्ro manchheharulai liera interviwer ganuhola,2
389, yo rishi dhamala lai laj nai chhain kin yasta khoka netalai bolauchhan bhanya ke,0
390, maile kati bhanau ke bhanya kisan majaduralai lyaunus ke,2
391, bhrastachar netaharulai kin lyaunu ani kin sodnu 70 karod bhanera na sodnelai laj na garnelai laj,2
392, kura sahi garnubhayo,1
393, dimak tatera aauchh bhanya yasako kura sunda .,2
394, nepali rajanitiko hakki neta gokul baskota rahechh bhanne kura Thaha bhayo hai.khulam khulla chyalenja garda pani kin chhanawin nagarya hola sarakara?,2
395, yae chaeralai ke Thaha prachandale garda khuleaam sabaikae biraedh garnapakae chhu bhanera.,2
396, chhi chhi chhi aru kohi nabhaeko le yahi chor lai kin dekhnu paro yaslai ta jel mai kochnu paro 70 70 70 70 70 70 satai choti 70 chor,0
397, hijo emale rajaniti ma hiro thyo ab wistar ma khaskidaichh kinaki emaleko pramukh kepi swamum aaphno satta ko lagi je jasto rananitijna yojana apanaun sakne rahechha. yo kayar deshadrohi kepi aaj mcc paksha ma okalat ra drustha yojana parikalpana gardaichha.,2
398," yae gaekule khate bhrastachari lai baelna pani laj mandaina,samsadama halla garera talab bhatta khanchha,janatakae pasina khanchha,karu janatakae uhin ke ke khanu ni!",0
399," kepi dakale yae gukhanelai 70 karaed ghus khan diyae, samsad chahidain bhanera 2 2 patak samsad bighathan garyae ani baelna yae dakalai laj lagdaina,aeliwesanama partyak byakTilai 3000 hajaraka darale paisa diyar khan ra Chitwan ghumna ra herna gayaka manchhe mula gu khane",0
400, jasle jesukai bhaneni gokul kamred ko boli ma dam chha ✊✊✊✊✊,1
401, rishi dhamalako patrakarita sakiyo jasto lagchha gathawandhanako karyakarta jasari wakalat garna thaleko dekhinchha😆😆😆,2
402, tero bau olile ta samwidhanamai nabhako 2 choti sanasad wighatan garera lokatranta dhosta parna khojne aparadhi hain ..,2
403, Kp ko palama pahila pahila ta khub khedo khanthyo ta khoi wikas garya bhanera tyo wikas nadekhne aankhale rishiko ani ahile ko sarakarale ke garyo ta khoi ??? ahile jatatatai dhulo ani kachchi sadak omg ..pahila ta euta khaldo dekhna nahune samajik sanjal ma khub dekhinthyo ta ahile khoi ta bolya dhamala jiiiiiiiiiii ????? khudele susalne hamro desh ke bhanne yastalai .,2
404, bolima dam chha hamro gokulabako .,1
405, e rishi da yo muji bhrastalai praim telibhijanama kin lyaunu hunchha ?,0
406, 👉️ emale murdawad 😠😠😠,0
407, gokul baskota di lejenda😆,2
408, sapha man ka gokul ji salam ✊✊✊nekapa emale jindawad ✊✊☀️☀️☀️☀️,1
409, rastrawadi neta bhim rawal jindabad salam chha,1
410, da. bhim rawal ko kura pani thik chhan 👍,1
411, mcc ko lagi kholera bolne mahan neta,2
412, byatal pachhi LIVE ROUND ma prawesh gareko chhu . malai aasha chha tapaiharule malai vote garnu hunechh . ra finale samma puraunu hunechh .,2
413, yo dhamalale hawahawa hedalain lekhchha bhanya😜bhim rawalale kahinkatai nayan parti kholne kura gareko ta suniena ta🤔,2
414, rajanima padama basera matrai aaphna rajanitik karyakram garna sakinchha bhanane lai gaTilae udaharan hae💐💐💐,2
415, bhim rawal ko mahan bichar chha. yo phirta hunu parchha janata sadak ma aaisake esale kasailai pani phaida gardain,2
416, mcc jasarini kharejagarnus,2
417, padakae pachhinalagnus,2
418, ahile ko abasthama ma jun sukai parti ka bhaeni da bhim rawal mahan neta hun,2
419," abako nepalama bhim rawal jasta bicharashila, desh bhakti, swabhimani, niswarthi, nidara, bikasawadi, janapremi, netako aawasyak chha . ab pradhanamantri bhim rawal lai banaunuparchha . malai man parne eka matra neta da: bhim rawal . salam chha da: bhim rawal janata sadhain hajurako sathama chhau . 💕💕💕💕",2
420, kunai ..ji gare pani galat ho wow bhim sar 🙏🙏,2
421, nepal aamako asal santan sudurapaschimako khamba ani udaundo tara da bhim rawal ji lai salam,2
422," aru kura tyastai hae, bhaeli bihan emasisi sambandhi bhim rawalalai pawar paeinta prastut garna dinubhayo bhane rishi dhamala ji kae patrakaritakae arkae uchai thapine pakka chha .",2
423, yo rish dhamala patrakar hoki rajaniti garne patrakar ho yatro baristha patrakar bhaera mcc bare janakari na line yo patrakar hunai sakdain,2
424," kati thulo nirumkushata rahechha,bhanne kura prasta bhayo.",2
425, daktar bhim rawal tapainlai janatako sadaiw sath milne chha yasari nai rastriyata ra janatako pakshama adan rakhnuhola itihasale tapaiko mulyankan garne chha.ke pi oli kampanile pakha lagae pani hatas nahunuhola.,2
426, dhamala baulaha bhae yo ki kin esto bilira chha daka,2
427, da bhim rawal aik matra rastrabadi neta salam chha kamared,1
428, bhim rawal ji eka himmat wala limdar hun parti ma bani rahanuparchha parchha janata sath chha,2
429, nepal ma 1 manchhe 1 dal bhae wikas ram्rai hunyo......,1
430, ahileko aawasthama bhim rawalalai sath din jarur chha nepali janatale..No MCc,2
431, emalema tapaimko baliyo pakad hun jaruri chha da rawal ji yasai gari rastrako muddama adig rahanu hola. adhibeshanama tapaiko parajay bhaetapani janatako najarama tapaim sabaibhanda dherai matale jitnu bhaeko chha.,2
432, riisi dhamala le mcc adhyan garnu ra nipurna hunu antarwarta dinelai pura bhannai nadine kastae patrakari ta hae .,2
433, yadi bhim rawalale pati khole tyas patima jan malai hatar chha,2
434, bhim rawal abako pradhanamumtri hun parchha,2
435, rishi dhamala nepali kangresako sadasya ho,2
436, deshabhakta da. bhimabahadur rawal jay desh jay janata,2
437," hauwa patrakar , bhumikama sampurna partika jaro khotalera kin bolne ?",2
438, jab sammamathi yamlog bat antim tikat aaudain tab samma arule chansa paudain adhechhe hune kunai pani parti ko tanashahi niyam yahi ho hajura!!,2
439, MCC rastghati ho emasisi chahindain yasalai pas garna dinu hunna yasako birodh garau aau janata eka hau. Dr bhim rawal sahi kura gardai hunuhunchha.,2
440, neta bhim rawal jindawada.,1
441, dhamala bhanekae MCCkae dalal kae yasalai sabaikura Thaha chha tar prasna satya kahile saedhdain .baru bachau garnapachhi lagchha .,2
442, baicharik hisabale pharak rajanitik bichar hola,2
443, tar rastriyatako sawalama bhim rawalalai salam,2
444, pradhanamumtri bannako lagi gud lak,1
445, kunai ji le gare ni galat yo - dr bhim rawal ❤️❤️,2
446, bhim rawal jindawad .yo pagal chha hou patrakar ni bolnaididain ta,2
447, bhim rawalale ab kepikae pachhadi aljhirahanu asyak dekhdin mat,2
448, da bhimarawal bhawi parti adhyaksha pakkai ho .,2
449, bolaunu paryo! dakatar sahab lai! pawar pointa dinu paryo!,2
450, partilai ra sarakaralai khailo khane pachhi yastai ho.,2
451, tar rishi ji kae aaphaim jitera bolne bani naram्ro prasnako uttar sunnai nachahane .,2
452, pagal dhamalale aphu nasunne ani bhan ki bhan bhanne.sayad dhamalale MCC samjhauta padhekai chhaina.,2
453, manaparne neta ho rawal tar naya pati khole adhyaksha hun napaera tadpeko rahechh bhanne bujinchha ra pheri dubchha rawal,2
454," aru ta,,,, tai chup mai chup chhan tar bhim rawal chahi MCC ko sawalama khulera birodh garnubhaeko chha . yas arthama bhim rawal ra aru netama dherai pharak chhan . sahi bhim rawal nai hunuhunchha .",2
455, dhamala ji prasna garepachhi jabaph sunna pani tayar hunus bakamaphuse rupama kin karako jabaph didai chhan kamared le sunna paryo ni,2
456," nekapa emale nekapa ""bamale"" bhaisakeko kura Sabailai Thaha chha! mahadhibeshanako bela hotalama 2 din chunaw hun nasakeko ""ba"" lai nayan chhorachhori janmaun lamo prasab bedana bhaeko kura bhim rawalale bujhnu pardachha!!!",2
457, bhim rawal ko kura ekam sahi chha .yadi emale chhadera janchha bhane bhim rawal desh bhakta hoin aaphno swartha ko lagi rajaniti garne rahechh bhanera bujinchha ab aaune mahadibeshan ma adhyaksha banne gari kam garnus karya kartale abasse sath dinchha .,2
458, kuro ta sahi garnu bha ho.tar bolna nadierai hairan gare ke rishi ji le😄😄,2
459, sayad emasisiko barema dherai bahas garne midiya praim tibhi hola.ab kunai dal wisheshaka netasamg emsisiko barema dharana linubhanda sadakama janata samg line kam garaun .,2
460," mccnamama amerikale lagani garera nepal bhumi hadapne udesya le shuru gariyako chha ,yasako ashay sahirupama rishijile pani prasta parnu pardain antarawarta tudi pwaintama prasta bhanna dinu pardain",2
461, desh ra janata ko hitama gareko kam chai ke rahechh bhim rawal le? aaphnai nirwachan kshetrako hal ke chha? badda tyati matrai heridinu ta ekapatak,2
462, kehi chor‍yanna parti khele pani 👍️,2
463, rastrako saput neta prasta neta kahile pani parti ko aabshek pradain mcc ko barema birodh garne bekti janendra shahi hun uni kun parti kahun ra hajur prasta bichar chha bhim rawol ma sachadesh bhakta bhayar pani kehigarnasakchhan bhimarawol parti neta bhanda biswas ab sachet nagarikalai manchhan ahile rishi ji!!,2
464, sunnuhos malai bhannadinuhos rishi ji😁❤️,2
465," janata hanna chahanchha,phatah netaharulai",2
466, rishi dhamalalai mero gambhir prasna ahile samma jati pani sandhi samjhauta bhae kun chahin samjhauta nepalako hitama chha? ani mcc hun sakchha? paisako mukh nadekheka muradar haru hun hamro deshaka netaharu paisako pachhadi ke kasta karan haru chhan wisleshan garna nasakne nalayakaharu aadha desh ta bechi sakeka chhan banki aadha pani bechne bhae.a,2
467, bastabama rishi dhamala lai prasnako gambhirata ko jnananai chhain,2
468, nepali ko bussiness bhanekai dal ta ho.,2
469, bhim rawal desh ra jantako lagi khulera bolne neta,2
470, hal emale ko dosro adhyaksha ho eka dui barsha pachhi swat pahilo adhyaksha bhimarawal dhukka .,2
471, Salut chha Dr bhim rawal lai no MCC,2
472, jaha aaphnai parti ko mahadhiweshan ma arkai grah dekhi aaeko jasto byabahar garinchha bhane tyo parti ma basnuko auchitya chhaina. hajarau murkhaharuko agadi eka bidwanako kehi lagdain aage hajurako marji .,2
473, yo siri ta patrakar chai kasari bhayo hau hawa darima bolne tyatro praman sahit bhandaichh jabarjasta bolchha,2
474, aaj mcc bare bhim rawalako dapha dapha bare aaena bhane ke garne dhamala ji?,2
475, dhamala ji mahara le inbhait garenan ra uni ta diusai jhya...thiy ta😃😃,2
476, rishi dhamalako para bolnai dindain ba . jhallo patrakar thyakkai,2
477, No MCC kharej hunuparchha,2
478, bhim rawalajikae bijaeg bhayae tar aelikae wahirgaman pachhi madhawakumar samg parti milaune setu tapain banna saknuhunchha .,2
479, malai ta asti ko prachanda sangako interview mai sanka lageko thiyo prachande le hajur haru mukhya mukhya thulo midiya lai pani bolainchha bhanda kheri ab prachandeko midiya lai kehi dalar ko ghans dekhaera ram्rai schooling gari janta ma bhram chharne kam garidai chha .,2
480, bhim rawal emalema sallah kar bhaera ekabar thik batoma hidaunu paro,2
481, tapai napadhne nasunne garepachhi Thaha dhamala ji…,2
482, bhim le boleko kura mmc ko barema ekadam thik lageyo,1
483, dherai ram्ro kura bhim rawal ji yo khadka oli maha dalal chor thukka ta no ema si si si,2
484, payako jimmewari pura garna nasakne midiya ma aayar bolne lai bhime bhaninchha,2
485, rishi ji binakam suruma 7/8 minet kin barbad gareko?,2
486, yo mula dhamala aanphailai Thaha chhain ema si si ma keke lekheko chha bhanera weijet ma bahas garna khojchha tyo pani nepal ko sirsa ejuketet neta sang !,2
487, yo pratrakar ta pagalako maha pagal raichh yara.,0
488, serabahadurale kati paisa dieko chha rishidhamalalai?,2
489, hain yo bhate hatuwa chatukar patrukar dhamala sanga antarabarta din kin janchhana?? yasta swath harule desh bigareko ho,2
490, bhim rawalako yo kuram dam chha rastawad chha. nepal ra nepaliko hitama chha.,2
491, Narayan kaji adaksha bhae thik hunchha,2
492, maowadima jo baneni hunchha pati chha ra??,2
493, yo rishi mula emale phutaun hat dhoera lageko chha!! patrakar garne shaili chhaina..,2
494, sakaspad chha yo rishi pani dhamala ho ki hamala lai pani kehi dlar ko bito le kine ko jasto dekhiyo interview ma guest bolaera bolnai didain mero goru ko bahrai takka bhane jasto garchha netaharu le ram्rai schooling garera suniyojit interview rakhieko jasto dekhiyo . gesta bolai sake pachhi sunne bani pani basal na hai,2
495, pati jun sukai hos bidi ko shasan palan garnu pachh kp is bad,2
496, pad napaesi naya parti kholnai parne bho aakhir😂😂😂😂,2
497," dhamala ji ko rojiroti nai bhim rawal raichha, yata pharkiyo rawal uta pharkiyo rawala!",2
498, hain madhab tir gayar mero galti bho ab tyasto galti gardin bhane ta bhaigoni,2
499, yasto bhaera ke pati ma basnu😪,2
500, rishi dhamala arulai bolna nadine kasto kabadi ho rishi,2
501, jhyau karyakram eklai 8 minet bolepachhi hami kasari hernu jhole patrukar rishi dhamala,2
502, ma kunai guruko innar injinirimga(INNER ENGINEERING) bhanne klas ma gaeko thie.a tyeha harek manish le khusi ra santustiko lagi tin kuraharu jahile pani yad garnu parchha bhaniyo.,2
503, 1. mitryu : hami sabaile eka din marnu parchha.,2
504, 2. ahumkar : hamro mitryu hunehuda dherai ahumkari bannuko khasai kehi pani auchitya chhaina.,2
505," satama aath patak ta ,rikhi sam antarabarta delan yinale,",2
506," rishi dhamalale ab mukundeko antarawarta lie hunchha, barambar MCC nepal ra nepaliko lagi ghatak chha bhanera bhim rawalale budaharu batai dida pani kati bujhdainan ho,,, risai uthdo 😡",2
507, rishi g tapaim ali kam bolnhos na ani po bhanuhunchha ta yar,2
508, dherai ram्ro gut lak,1
509, prasna sodhesi uttar pura garna dinu pardain kin aaphai thulo aaphai janne baneko... alikati patrakar bhaesi bachcha jasto wyabahar garna laj lagdain ..?,2
510," yo dhamala lai antarawarta din janda lauro liera jan parchha, bhata handai antarawarta din parne garnu parchha.",2
511, bhim rawal euta baaidi neta hae,2
512, yo dhamalale yasari manchhelai ulkau chha ke,2
